"sample"	"reads_total"	"reads_assigned_bins"	"percentage_duplicates"	"median_bin_count"	"filter_corr_value"	"filtered"	"is_normal"	"find_normal_cv"	"timepoint"	"total_reads"	"dups_removed"	"reads_kept"	"dups_percentage"
"well_867_DUKE_27_A_yes_12_2_S6051"	1871536	1441921	0.23	104	0.996	"kept"	FALSE	0.3	"recurrence"	1871536	429615	1441921	0.229552089834232
"well_869_DUKE_27_A_yes_12_4_S6053"	2131015	1587766	0.25	115	0.988	"kept"	FALSE	0.28	"recurrence"	2131015	543249	1587766	0.254925000527917
"well_875_DUKE_27_A_yes_12_10_S6059"	2574250	1945292	0.24	140	0.934	"kept"	FALSE	0.3	"recurrence"	2574250	628958	1945292	0.244326697096242
"well_880_DUKE_27_A_yes_12_15_S6064"	2204295	1658717	0.25	107	0.963	"kept"	FALSE	0.31	"recurrence"	2204295	545578	1658717	0.247506799226056
"well_885_DUKE_27_A_yes_12_20_S6069"	1856168	1433317	0.23	103	0.932	"kept"	FALSE	0.32	"recurrence"	1856168	422851	1433317	0.227808581981803
"well_889_DUKE_27_A_yes_12_24_S6073"	1632744	1271155	0.22	93	0.995	"kept"	FALSE	0.28	"recurrence"	1632744	361589	1271155	0.221460927126359
"well_890_DUKE_27_A_yes_12_25_S6074"	1180282	957657	0.19	70	0.831	"kept"	FALSE	0.31	"recurrence"	1180282	222625	957657	0.188620177211887
"well_892_DUKE_27_A_yes_12_27_S6076"	2137303	1620621	0.24	119	0.998	"kept"	FALSE	0.28	"recurrence"	2137303	516682	1620621	0.241744853209863
"well_894_DUKE_27_A_yes_12_29_S6078"	1470176	1113482	0.24	81	0.985	"kept"	FALSE	0.29	"recurrence"	1470176	356694	1113482	0.242619931219119
"well_90_DUKE_27_A_yes_1_17_S5274"	2049652	1561621	0.24	114	0.998	"kept"	FALSE	0.28	"recurrence"	2049652	488031	1561621	0.238104322099556
"well_901_DUKE_27_A_yes_12_36_S6085"	1449186	1157763	0.2	85	0.996	"kept"	FALSE	0.28	"recurrence"	1449186	291423	1157763	0.201094269472656
"well_907_DUKE_27_A_yes_12_42_S6091"	1290129	1050820	0.19	77	0.997	"kept"	FALSE	0.28	"recurrence"	1290129	239309	1050820	0.18549230348283
"well_908_DUKE_27_A_yes_12_43_S6092"	2206320	1744583	0.21	127	0.998	"kept"	FALSE	0.28	"recurrence"	2206320	461737	1744583	0.209279252329671
"well_909_DUKE_27_A_yes_12_44_S6093"	1545649	1230409	0.2	90	0.987	"kept"	FALSE	0.28	"recurrence"	1545649	315240	1230409	0.203953161422807
"well_915_DUKE_27_A_yes_12_50_S6099"	1447959	1159278	0.2	86	0.997	"kept"	FALSE	0.29	"recurrence"	1447959	288681	1159278	0.199370976664394
"well_919_DUKE_27_A_yes_12_54_S6103"	1264694	984301	0.22	72	0.99	"kept"	FALSE	0.28	"recurrence"	1264694	280393	984301	0.22170817604891
"well_920_DUKE_27_A_yes_12_55_S6104"	1107504	862175	0.22	63	0.997	"kept"	FALSE	0.29	"recurrence"	1107504	245329	862175	0.22151522703304
"well_925_DUKE_27_A_yes_12_60_S6109"	1762303	1384696	0.21	102	0.98	"kept"	FALSE	0.3	"recurrence"	1762303	377607	1384696	0.2142690558888
"well_926_DUKE_27_A_yes_12_61_S6110"	1708135	1341228	0.21	96	0.996	"kept"	FALSE	0.29	"recurrence"	1708135	366907	1341228	0.214799766997339
"well_927_DUKE_27_A_yes_12_62_S6111"	1235969	984984	0.2	72	0.993	"kept"	FALSE	0.29	"recurrence"	1235969	250985	984984	0.2030673908488
"well_930_DUKE_27_A_yes_12_65_S6114"	1694132	1330235	0.21	99	0.389	"removed"	FALSE	0.33	"recurrence"	1694132	363897	1330235	0.214798492679437
"well_931_DUKE_27_A_yes_12_66_S6115"	1613370	1275091	0.21	93	0.975	"kept"	FALSE	0.3	"recurrence"	1613370	338279	1275091	0.209672300836138
"well_934_DUKE_27_A_yes_12_69_S6118"	1166519	938398	0.2	68	0.991	"kept"	FALSE	0.29	"recurrence"	1166519	228121	938398	0.195557037647908
"well_936_DUKE_27_A_yes_12_71_S6120"	1289035	1036189	0.2	76	0.995	"kept"	FALSE	0.28	"recurrence"	1289035	252846	1036189	0.196151384562871
"well_949_DUKE_27_A_yes_13_12_S6133"	1468920	1108691	0.25	78	0.995	"kept"	FALSE	0.28	"recurrence"	1468920	360229	1108691	0.245233913351306
"well_955_DUKE_27_A_yes_13_18_S6139"	1878612	1439069	0.23	105	0.973	"kept"	FALSE	0.29	"recurrence"	1878612	439543	1439069	0.233972209269397
"well_96_DUKE_27_D_yes_1_23_S5280"	1407812	1075996	0.24	81	0.601	"removed"	TRUE	0.01	"recurrence"	1407812	331816	1075996	0.235696243532517
"well_962_DUKE_27_A_yes_13_25_S6146"	1702633	1314305	0.23	95	0.995	"kept"	FALSE	0.3	"recurrence"	1702633	388328	1314305	0.228074987387182
"well_964_DUKE_27_A_yes_13_27_S6148"	2249529	1678013	0.25	121	0.916	"kept"	FALSE	0.34	"recurrence"	2249529	571516	1678013	0.254060294399405
"well_966_DUKE_27_A_yes_13_29_S6150"	1605877	1249560	0.22	91	0.994	"kept"	FALSE	0.29	"recurrence"	1605877	356317	1249560	0.221883120562783
"well_974_DUKE_27_A_yes_13_37_S6158"	1756270	1388956	0.21	101	0.996	"kept"	FALSE	0.3	"recurrence"	1756270	367314	1388956	0.209144379850479
"well_976_DUKE_27_A_yes_13_39_S6160"	1642201	1280896	0.22	94	0.997	"kept"	FALSE	0.28	"recurrence"	1642201	361305	1280896	0.22001265374945
"well_978_DUKE_27_A_yes_13_41_S6162"	1544793	1224494	0.21	90	0.996	"kept"	FALSE	0.28	"recurrence"	1544793	320299	1224494	0.207341048282844
"well_979_DUKE_27_A_yes_13_42_S6163"	1127688	909051	0.19	68	0.536	"removed"	TRUE	0.03	"recurrence"	1127688	218637	909051	0.193880754251176
"well_986_DUKE_27_A_yes_13_49_S6170"	193334	170468	0.12	12	0.986	"kept"	FALSE	0.48	"recurrence"	193334	22866	170468	0.1182720059586
"well_992_DUKE_27_A_yes_13_55_S6176"	1378947	1081989	0.22	79	0.996	"kept"	FALSE	0.29	"recurrence"	1378947	296958	1081989	0.215351278910647
"well_993_DUKE_27_A_yes_13_56_S6177"	1364464	1061326	0.22	77	0.997	"kept"	FALSE	0.28	"recurrence"	1364464	303138	1061326	0.222166359830673
"well_999_DUKE_27_A_yes_13_62_S6183"	1181547	919052	0.22	67	0.995	"kept"	FALSE	0.29	"recurrence"	1181547	262495	919052	0.222162131510638
